题目,朝代,作者,内容,来源,词牌
"湘春夜月 旅思和韵","清","邓瑜","乍微凉，不堪回首纑塘。已是寇乱连年，惊看瓦欃枪。愁对一帘风露，听隔花虫语，度到回廊。怅关河阻客，他乡明月，故国斜阳。疏棂悄掩，横阑罢倚，烟袅残香。旅馆无聊，每惜此、如花才藻，似水韶光。谁家玉笛，更赚人、相忆垂杨。怪世上，尽红羊历劫，劳劳尘梦，难熟黄梁。","Werneror",""
"清平乐 晚凉和忆侨弟韵","清","邓瑜","芭蕉秋战。雨过闲庭院。水面风来帘乍卷。吹得鬓丝微乱。桃笙凉透昏黄。蛙声闹出池塘。绿遍梦中春草，浑忘人在他乡。","Werneror",""
"桃源忆故人 哭伯嫂蔡孺人","清","邓瑜","天涯竟梦游仙去。风雨伤心无数。此别竟成千古。痛定凭棺诉。怜它稚子刚能语。忍听喃喃索乳。令我更添酸楚。难把人留住。","Werneror",""
"桃源忆故人 寻梅","清","邓瑜","庭前一夜风吹急。雪意妒花飞白。欲觅孤芳难得。踏碎琼瑶迹。徘徊几度穿林出。想见琼姿仙格。未许俗人轻识。惆怅无消息。","Werneror",""
"惜分飞 送别闺友","清","邓瑜","堤畔杨枝亲手折。忍泪依依送别。此去宜珍摄。留君无计心如结。已是骊歌声渐急。更恼无情片月。偏照人愁绝。酒痕和泪离襟湿。","Werneror",""
"玉楼春 春雨","清","邓瑜","小楼人倚阑干立。酥雨和烟宵未息。阶前润遍绿苔痕，花底流莺声寂寂。阿侬空有怜花癖。为替花愁眠不得。忍寒燕剪掠波还，零落香泥多带湿。","Werneror",""
"满庭芳 柳絮","清","邓瑜","如雾如烟，非花非雪，趁风吹过窗西。隋宫汉苑，行遍短长堤。怪底撩人千里，梅花弄、最惹人思。莺啼也，才依曲砌，又见入柴扉。迷离。甘冷落，无根无蒂，一任风欺。笑谁拘谁管，随聚随飞。纵作新萍水面，曾任尔、漂泊无依。须知道，生涯不定，世路有高低。","Werneror",""
"满庭芳 题韵梅女史画扇","清","邓瑜","粉腻蜂痴，香甜蝶懒，替花写出风神。窥来月子，点缀越清新。但识韵梅小字，也莫问、何处真真。丰台路，因缘翰墨，谁是画中人。冰纨刚一握，匀红划翠，别样轻匀。想石华吮罢，犹带脂痕。略带一分墨晕，更淡淡、活色三分。秋风恶，珍藏什袭，休便染微尘。","Werneror",""
"醉花阴 供梅","清","邓瑜","为恐江城风信动。折取宜珍重。瘦极更无诗，纸阁芦帘，位置癯仙供。铜瓶雪水初含冻。清入罗浮梦。点缀镜奁边，一种孤芳，还与君相共。","Werneror",""
"念奴娇 初夏客中病感寄景姜","清","邓瑜","久疏吟咏，叹年来多病，朱颜消损。花事又随流水去，渐觉日长人困。酥雨溅梅，软尘飏曲，天也全无准。数声邻笛，夜深枨触离恨。愁对寂寞房栊，药炉火黑，气息香微酝。远道河梁人几处，盼断翠鸳佳讯。半拥纱衾，悄然独坐，松挽丝丝鬓。窥窗梳月，有情来照方寸。","Werneror",""
"诉衷情 寄怀闺友","清","邓瑜","怀人天气早秋时。离恨两心知。惺忪倚枕无语，肠百转。梦偏迟。门以外，水之涯，望如痴。秋灯一点，秋雨三更，无限相思。","Werneror",""
"南乡子 题家大人清可亭论诗图","清","邓瑜","今古几诗魂。飞入秋窗月一痕。如此溪山如此夜，闲身。派别源流仔细分。问字共论文。往日趋庭忆旧闻。今对画图饶乐意，凝神。指点龙山认里门。","Werneror",""
"剔银灯 题江馆听秋图","清","邓瑜","独坐梧桐阴里。听一片、秋声琐细。砧杵敲凉，孤蒲递响，书卷替人翻起。此时庭际。问何事、萧疏未已。山色波光如此。人静薄寒天气。蛩韵啁啾，雁群嘹亮，添得几多乡思。西风过耳，听别有、一般诗味。","Werneror",""
"一剪梅 与景姜不负斋赏红梅口占","清","邓瑜","冷艳迎春独占先。斜倚窗前。斜对樽前。茜纱格子淡如烟。春在谁边。月在谁边。悄背红芳整翠钿。人比花妍。花妒人妍。亭亭相对各无言。花可人怜。人可花怜。","Werneror",""
"一剪梅 题画梅摺箑赠别景姜","清","邓瑜","绘就罗浮绝世妆。客里流光。扇里春光。一枝横处月昏黄。逗入诗肠。沁入离肠。摺叠玲珑袖底藏。赠到他乡。携到家乡。愿君珍重惜馀芳。展向蓬窗。记向芸窗。","Werneror",""
"如此江山 游慈湖有怀景姜","清","邓瑜","一痕蛾岫迎人笑，鳞鳞绣漪摇碧。水面风皴，云头雨洗，此际尘襟都涤。蘼芜一色。猛触起幽怀，殢人追忆。湖畔桥边，那年何处记同立。于今重认旧迹。是同行过此，徘徊痴觅。梦里家山，望中云树，两地离愁应积。关河目极。只方寸柔丝，往来难隔，待寄相思。绿波双鲤缺。","Werneror",""
"临江仙 前题。慈命代作","清","邓瑜","一幅江南春写就，湖光山色分明。小红桥畔趁新晴。晓风杨柳岸，好是放船行。堤外海棠刚睡足，藓痕绿过闲亭。靓妆初罢怯寒生。碧桃花径远，刚对数峰青。","Werneror",""
"点绛唇 前题。代景姜作","清","邓瑜","无恙湖山，那年曾记分离日。换红移碧。风景从头忆。尺幅传来，犹是销魂色。天涯隔。峭寒同怯，休傍阑干立。","Werneror",""
"西子妆 白莲","清","邓瑜","碾雪搏魂，搓霜靧面，秋水亭亭玉立。笑它桃李斗春风，染妖红、竞夸颜色。琼枝艳绝。算只有、湘娥堪匹。最销魂，是绿房迎晓，素波澄夕。珊珊骨。不染污泥，爱洁真成癖。满身清露立银塘，證前身、一丸凉月。裁冰濯雪。待洗尽、人间炎热。者心情，除却白鸥谁识。","Werneror",""
"玉漏迟 月夜湖上和闺友韵","清","邓瑜","玉盘秋皎洁，烟消水定，十分澄澈。万壑千峰，黛重螺浓如滴。真个无边风月，全不费、青钱能得。万籁寂。绿阴满地，偶留人迹。素娥似识幽怀，抱三五清辉，照伊词客。隔断飞尘，恍到玉楼琼阙。此际囊中无句，恐难对、多情山色。空明绝。人与湖光如涤。","Werneror",""
"湘月 题长沙郑淑荃女史云璈阁诗草","清","邓瑜","潇湘江上，有邮筒寄我，玉台新咏。睥睨吟坛雄树帜，肯让须眉辞骋。刻玉为肠，镂冰为骨，团雪为情性。鲤鱼风好，送诗吹过烟艇。除却苏氏兰言，谢家絮语，今日应推郑。密咏恬吟浑不厌，云外尚留馀韵。笑我壶庐，爱君锦绣，样子描无准。瓣香私爇，存心当可遥證。","Werneror",""
"庆春泽 冬夜盼家书","清","邓瑜","圆月凝愁，寒灯晕影，偏惊长夜如年。盼绝家书，恨它千里俄延。误人鱼雁无情甚，漫思量、尺素遥传。怕累伊，一阵霜风，吹落江烟。思亲太急胸头恶，叹蛛丝宛转，方寸长牵。极目凭栏，白云摇曳南天。吴头楚尾伤心路，纵凝眸、亲舍何边。最难禁，百叠千行，有泪无言。","Werneror",""
"庆春泽 庚寅元宵，春词索和璞斋","清","邓瑜","律转天心，阳回地气，雨馀刚好新晴。佳节从头，难逢元夜同更。几年冷淡梅花雪，记联吟、绿意红情。喜今朝，春满江东，月满中庭。故乡重到怀今昔，叹当初鬓角，点了星星。嘉淑虚传，奈伊盐米光阴。也知花市灯如昼，爱清幽、自掩疏棂。笑通宵、远近人家，爆竹声声。","Werneror",""
"红情 题吴兴周侍御丈缦云先生茗边填词第二图，同璞斋作","清","邓瑜","此翁仙侣。耐半瓯沁雪，松篁如许。往事从头，依旧茶经配图谱。师弟传神画里，休定认、后游前度。但侧耳、便有瓶笙，相和沸疏雨。云雾。梦同煮。料袅入篆烟，荡漾心缕。引商刻羽，隔院呼鬟试鹦鹉。几遍回、甘忍俊，惯消息、腋风脾露。是江表、家世也，曲终善顾。","Werneror",""
"乳燕飞 已巳初春，微疴偶作。百感纷来，欹枕无眠，信口赋此","清","邓瑜","世事何堪问。念椿庭、一官寄迹，终归无定。廿载匏悬贫转累，赢得霜痕满鬓。只手板、消磨相證。毕竟有谁能点铁，叹空炊、无米慈劳甚。长太息，恹恹病。离家以后难消恨。走天涯、儿女身世，从人行径。回忆孩提真乐趣，二十馀年一瞬。常漫把、思亲泪揾。何日归宁偿我愿，效斑衣、舞彩承欢景。心切切，梦难稳。","Werneror",""
"鹊桥仙 七夕词索和璞斋","清","邓瑜","凉风瑟瑟，罗云冉冉，又是纤纤明月。漫将奇巧乞双星，怕弄巧、依然成拙。无情河汉，有情乌鹊，万古千秋此夕。一年一度一相逢，总赢得、伤离惜别。","Werneror",""
"满江红 辛未仲春，归宁有日，留别璞斋夫子","清","邓瑜","如此江山，归帆里、子规声急。才赋就、原泉淇水，暂时轻别。剧饮莫和春醒醉，订期好数轮圆缺。只声声、珍重不多言，心如结。蘼芜外，灵妃瑟。杨柳畔，桓伊笛。总一般滋味，百般情结。摺叠衣裳防冷暖，殷勤笔砚传消息。但书来、两地说加餐。长相忆。","Werneror",""
"洞仙歌 题罗瑟青谱妹琼台诗草","清","邓瑜","柳阴阴处，恰黄鹂三请。为写司空那诗品。算词锋剪彩，心眼缫丝，才著就、大集江东香茗。好花开姊妹，联袖题襟，翰墨因缘更侥幸。赠答粉奁边，牙拨银筝，愿删去、别离情境。料伯玉盘中读回文，早四角中央，目迷云锦。","Werneror",""
"忆萝月 辛己闰秋病感","清","邓瑜","新凉天气。已透深秋意。愁病也如秋闺起。慵恋半床罗被。伶仃母弟江乡。可怜夜短忧长。似此中年哀乐，教人那不回肠。","Werneror",""
"高阳台 初夏有怀","清","邓瑜","花雨消红，苔烟锁碧，果然如水流年。物候惊心，无端离思相牵。天涯咫尺人千里，觅封侯、未整丝鞭。问归期，幼女娇憨，絮语缠绵。零愁碎恨星星记，且和衣倚枕，转侧无眠。梅雨溅寒，声声只滴窗前。等闲过了芳菲节，意阑珊、瘦损吟肩。盼东华，一纸书来，默祷平安。","Werneror",""
"一萼红","清","邓瑜","岁朝春。喜和脂和粉，梅雪一般新。虚白含绯，嫣红碾玉，妆点还胜春人。也人事、天工巧占，好煮茗、花底暖芳樽。正月平头，百年笑口，难得今辰。都道几生修到，便桃缃李素，总落凡尘。萼绿娇羞，飞琼薄醉，争似双颊潮痕。有如此、幽香冷艳，要屏风、猩色替传神。越是清寒那枝，越自清芬。","Werneror",""
"相见欢 邮题似周六弟湘烟阁填词图小影","清","邓瑜","天涯草色凄迷。月平西。画出小红无语、怨莺啼。千里外。亲风采。女媭题。题起万般心事、付江篱。","Werneror",""
"百字令 题鲍邱送别图","清","鲍之芬","天高海阔，任翱翔尘外，白鸥黄鹤。蓦地西风吹客袂，湖上莼鲈曾约。枫染林丹，葭飞渚雪。帆挂斜阳脚。蓬窗挥手，碧空烟净云薄。遥忆邱水潺湲，叔牙山好，在根盘枝错。西晋东川多慷慨，一叶天涯重落。十载乡心，三秋归梦，想故窝安乐。飞鸿目送，素衣怊怅京洛。","Werneror",""
"百字令 题骆佩香秋灯课女图","清","鲍之芬","井梧秋劲，敞风疏露堪，尘空碧落。机杼初停勤荻训，一卷书抽故橐。蕙质方柔，焦心独展，幽抱怜闺阁。令师贤母，凤雏清和孤鹤。休怨伯道无儿，中郎今有女，堪承家学。习礼明诗应不愧，舅氏宾王姓骆。宝婺光寒，蓼莪篇掩，吹彻江城角。琴台音窅，清灯辛苦纱幕。","Werneror",""
"国香 题九畹芝兰图","清","鲍之芬","湘岸遗馨。托芳根九畹，尺幅丛生。素枝自摇绿叶，色秀香贞。只合松筠为友，更吹来、林下风生。何须畏霜雪，馥郁长依，谢傅阶庭。墨痕凝蕙露，写苔苍藓碧，秋芜春荣。放怀楚客，千古犹寄幽情。可是西风江上，尚依稀、杜若芳汀。瑶琴乍成曲，鹤唳长空，石濑泠泠。","Werneror",""
"台城路 咏瓶菊","清","鲍之芬","十风九雨重阳过，秋光更饶篱菊。败叶阶除，疏桐院落，秀色一天霜足。推黄熨绿。自不为春华，不因寒肃。野韵幽芳，独开迟暮避尘俗。书窗分取一束。称诗怀浓淡，瓶水新掬。瘦影离披，清灯暗月，添写屏山六幅。翛然溪谷。伴楚客狂吟，陶家清福。爪擘霜螯，冷香沁樽醁。","Werneror",""
"台城路 病中答方采芝","清","鲍之芬","芳兰秀菊馨香换，难禁异乡羁旅。卧病心情，惜花时节，牵惹愁酲离绪。佳人别去。恨湘水湘云，将伊留住。昨日南风，锦鳞江上寄新句。莺花堪占吟谱。甚屈原歌辨，宋玉词赋。熨去清漪，裁成瘦月，别是采珠俦侣。知音几许。得怀袖长存，沉疴如愈。何日春归，梦中惊杜宇。","Werneror",""
"台城路 感怀","清","鲍之芬","梦中冉冉韶华度，情怀迥非畴息。命也如何，时哉不与，底事十年为客。人情阅历。叹火暖冰寒，自怜心迹。莫怪东风，岭梅枝各向南北。真言不醒顽石。纵诗书千卷，何用今日。庸福如人，虚名老我，半世穷愁消得。青衫泪湿。恨瑟柱添胶，琴材被炙。厚薄前因，料难增寸尺。","Werneror",""
"如梦令 忆燕","清","鲍之芬","红杏枝头春吐。不定班班社雨。轻暖又轻寒，总把归期耽误。何处何处。悄立珠帘绣户。","Werneror",""
"踏莎行 春日有怀","清","鲍之芬","芳草池塘，秋千院落。旧游回首浑如昨。东风吹梦各天涯，诗怀酒兴萦离索。归计迢遥，音书耽搁。春来春去闲帘幕。青梅结子燕营巢，一年又负花前约。","Werneror",""
"踏莎行 坐月","清","鲍之芬","翠幕风单，晶屏月堕。一番凉思中秋过。素娥高处不胜寒，合来伴我明窗坐。砧杵频催，更筹暗和。丁丁搅得声无那。料应别梦又难成，兽炉龙脑添些个。","Werneror",""
"金缕曲  和韵题问秋图","清","鲍之芬","何处秋深矣。望汀洲、萧萧芦苇，秋应在水。雪正纷披霞错落，秋在枫林散绮。漱泉石、秋声迸齿。摇落江南杨柳岸，送燕山九月披裘至。饶逸兴，云乡尔。有斜阳处西风里。小桥横、琴樽逐谢，奚囊从李。秋色二分馀几许，秋满寒山诗思。正杖倚、推敲一字。秋也何心秋著色，更宜人、浓淡谁为此。青女力，霜华使。","Werneror",""
"贺新凉 七夕词，侯心斋调秀亭作也，予依韵和之","清","鲍之芬","梧井凉生矣。喜天上、绛河不隔，一痕秋水。衣薄五铢应耐冷，绝胜人间罗绮。看鹊驾、遥联雁齿。独倚西楼寻句冷，恰灯前袖得云笺至。传韵语，良宵尔。那堪客里兼愁里。向天涯、瓣香遥祝，陈瓜荐李。试问长生秋殿里，多少浓情艳思。都记取、宫纱红字。缥缈空传金钿盒，令人间、长恨频歌此。谁更见，蓬莱使。","Werneror",""
"贺新凉 叠韵再和","清","鲍之芬","逸句花生管。赋离居、西风落叶，乡心自遣。红豆从来多写怨，总是啼春莺燕。谁画出、碧天凉汉。一片宫商云外度，顿铅华洗尽筝琶掩。屈宋后，词人见。赏心此夕还谁羡。想姮娥、白团扇底，佳期暗判。抛掷流黄机上锦，十二阑干倚遍。也分领、客怀一半。何日秦楼联彩凤，续箫声、共待银河绚。画屏暖，人无倦。","Werneror",""
